DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
141259,141259,,Transmission,MiniPAT,13-Oct-2015,14:52:30,,,,10.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,14:55:00,,,,16.0,2.25,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,14:57:30,,,,28.5,3.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:00:00,,,,36.0,4.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:02:30,,,,43.0,3.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:05:00,,,,51.0,4.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:07:30,,,,51.0,4.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:10:00,,,,51.0,4.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:12:30,,,,51.0,4.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:15:00,,,,51.0,4.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:17:30,,,,43.0,3.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:20:00,,,,43.0,3.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:22:30,,,,43.0,3.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:25:00,,,,36.0,4.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:27:30,,,,36.0,4.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:30:00,,,,36.0,4.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:32:30,,,,28.5,3.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:35:00,,,,23.5,2.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:37:30,,,,20.0,2.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:40:00,,,,23.5,2.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:42:30,,,,20.0,2.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:45:00,,,,16.0,2.25,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:47:30,,,,20.0,2.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:50:00,,,,20.0,2.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:52:30,,,,1.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:55:00,,,,1.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,15:57:30,,,,1.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:00:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:02:30,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:05:00,,,,11.0,1.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:07:30,,,,11.0,1.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:10:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:12:30,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:15:00,,,,4.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:17:30,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:20:00,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:22:30,,,,6.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:25:00,,,,13.0,1.25,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:27:30,,,,24.0,2.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:30:00,,,,34.5,3.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:32:30,,,,28.5,2.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:35:00,,,,34.5,3.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:37:30,,,,34.5,3.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:40:00,,,,28.5,2.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:42:30,,,,19.0,2.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:45:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:47:30,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:50:00,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:52:30,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:55:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,16:57:30,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:00:00,,,,2.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:02:30,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:05:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:07:30,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:10:00,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:12:30,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:15:00,,,,1.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:17:30,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:20:00,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:22:30,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:25:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:27:30,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:30:00,,,,4.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:32:30,,,,2.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:35:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:37:30,,,,1.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:40:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:42:30,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:45:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:47:30,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:50:00,,,,4.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:52:30,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:55:00,,,,4.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,17:57:30,,,,4.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:00:00,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:02:30,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:05:00,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:07:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:10:00,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:12:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:15:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:17:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:20:00,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:22:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:25:00,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:27:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:30:00,,,,2.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:32:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:35:00,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:37:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:40:00,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:42:30,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:45:00,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:47:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:50:00,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:52:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:55:00,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,18:57:30,,,,4.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:00:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:02:30,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:05:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:07:30,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:10:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:12:30,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:15:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:17:30,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:20:00,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:22:30,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:25:00,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:27:30,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:30:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:32:30,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:35:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:37:30,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:40:00,,,,7.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:42:30,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:45:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:47:30,,,,10.5,1.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:50:00,,,,24.0,3.25,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:52:30,,,,36.0,3.25,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:55:00,,,,36.0,3.25,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,19:57:30,,,,43.0,4.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:00:00,,,,28.0,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:02:30,,,,3.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:05:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:07:30,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:10:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:12:30,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:15:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:17:30,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:20:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:22:30,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:25:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:27:30,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:30:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:32:30,,,,3.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:35:00,,,,3.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:37:30,,,,6.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:40:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:42:30,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:45:00,,,,6.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:47:30,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:50:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:52:30,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:55:00,,,,6.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,20:57:30,,,,6.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:00:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:02:30,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:05:00,,,,3.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:07:30,,,,6.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:10:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:12:30,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:15:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:17:30,,,,3.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:20:00,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:22:30,,,,5.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:25:00,,,,9.5,1.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:27:30,,,,22.5,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:30:00,,,,22.5,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:32:30,,,,22.5,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:35:00,,,,22.5,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:37:30,,,,22.5,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:40:00,,,,28.0,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:42:30,,,,22.5,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:45:00,,,,22.5,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:47:30,,,,22.5,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:50:00,,,,28.0,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:52:30,,,,28.0,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:55:00,,,,22.5,3.00,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,21:57:30,,,,12.5,1.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:00:00,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:02:30,,,,2.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:05:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:07:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:10:00,,,,5.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:12:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:15:00,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:17:30,,,,4.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:20:00,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:22:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:25:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:27:30,,,,2.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:30:00,,,,4.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:32:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:35:00,,,,5.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:37:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:40:00,,,,4.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:42:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:45:00,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:47:30,,,,6.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:50:00,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:52:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:55:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,22:57:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:00:00,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:02:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:05:00,,,,6.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:07:30,,,,6.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:10:00,,,,5.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:12:30,,,,6.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:15:00,,,,6.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:17:30,,,,3.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:20:00,,,,2.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:22:30,,,,3.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:25:00,,,,2.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:27:30,,,,1.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:30:00,,,,1.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:32:30,,,,2.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:35:00,,,,2.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:37:30,,,,4.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:40:00,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:42:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:45:00,,,,1.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:47:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:50:00,,,,5.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:52:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:55:00,,,,4.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,13-Oct-2015,23:57:30,,,,4.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:00:00,,,,13.0,1.25,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:02:30,,,,11.0,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:05:00,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:07:30,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:10:00,,,,11.0,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:12:30,,,,13.0,1.25,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:15:00,,,,11.0,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:17:30,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:20:00,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:22:30,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:25:00,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:27:30,,,,11.0,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:30:00,,,,19.0,2.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:32:30,,,,24.0,2.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:35:00,,,,19.0,2.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:37:30,,,,13.0,1.25,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:40:00,,,,15.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:42:30,,,,11.0,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:45:00,,,,6.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:47:30,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:50:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:52:30,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:55:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,08:57:30,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:00:00,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:02:30,,,,11.0,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:05:00,,,,5.5,1.00,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:07:30,,,,4.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:10:00,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:12:30,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:15:00,,,,8.5,1.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:17:30,,,,19.0,2.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:20:00,,,,24.0,2.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:22:30,,,,28.5,2.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:25:00,,,,24.0,2.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:27:30,,,,24.0,2.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:30:00,,,,28.5,2.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:32:30,,,,24.0,2.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:35:00,,,,24.0,2.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:37:30,,,,28.5,2.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:40:00,,,,24.0,2.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:42:30,,,,24.0,2.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:45:00,,,,28.5,2.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:47:30,,,,33.5,2.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:50:00,,,,28.5,2.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:52:30,,,,6.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:55:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,09:57:30,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:00:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:02:30,,,,34.5,3.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:05:00,,,,6.5,0.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:07:30,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:10:00,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:12:30,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:15:00,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:17:30,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:20:00,,,,1.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:22:30,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:25:00,,,,1.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:27:30,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:30:00,,,,2.0,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:32:30,,,,3.0,1.00,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:35:00,,,,4.0,0.75,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:37:30,,,,0.5,0.50,,,,
141259,141259,,Transmission,MiniPAT,14-Oct-2015,16:40:00,,,,6.5,0.75,,,,
